100.0,0.0,1.650000000000034
100.0,0.0,2.0025000000000546
66.66666666666666,0.4519040902679919,-2.4287499999999795
50.0,0.3936117936118017,-3.0849999999999795
40.0,0.3331946755407718,-4.007499999999993
50.0,1.5915141430948383,3.555000000000007
57.14285714285714,1.679908485856901,4.086250000000007
62.5,2.3941347753743645,8.378749999999997
66.66666666666666,5.023086522462527,24.17874999999998
70.0,5.643926788685482,27.909999999999968
63.63636363636363,3.4197857592942618,24.00125
66.66666666666666,3.859357277882791,28.361249999999984
61.53846153846154,2.8588498879761044,24.890000000000015
57.14285714285714,2.6634197251695944,23.9075
53.333333333333336,2.3728498372849804,22.14749999999998
56.25,2.739501007283432,28.0625
58.82352941176471,2.969626530295982,31.774999999999977
61.111111111111114,4.228808306214156,52.08874999999995
63.1578947368421,4.41112660777932,55.029999999999944
65.0,5.319076398574296,69.67749999999992
61.904761904761905,4.967653231058674,68.53624999999991
59.09090909090909,4.707399026263442,67.5812499999999
60.86956521739131,5.05862991154082,73.98374999999993
62.5,5.124939998628526,75.19249999999994
60.0,4.342649622312599,71.90874999999994
61.53846153846154,5.273910517141185,91.94249999999994
59.25925925925925,4.900070183015697,90.30124999999992
57.14285714285714,4.218246038016446,86.55874999999995
58.620689655172406,4.2893526049170365,88.47124999999997
56.666666666666664,4.05509666080843,86.91749999999996
54.83870967741935,3.604389596188388,83.35999999999996
56.25,3.7506053268765087,88.03999999999999
54.54545454545454,3.5580171902786013,86.30750000000003
52.94117647058824,3.062533881820211,80.84875000000002
51.42857142857142,2.977922480620154,79.73500000000001
50.0,2.751095705978401,76.41125000000002
51.35135135135135,3.700793491649718,117.85250000000005
50.0,3.549983512859968,115.99875000000003
51.28205128205128,3.734502088371069,124.39250000000004
52.5,3.9555396790503394,134.44750000000005
